"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","Orcamento__c","Capital__c","DescontoAgravo__c","GarantiaProduto__c","Garantia__c","LimiteCapital__c","NumeroSerie__c","NumeroSorte__c","Percentual__c","PremioComercialDesconto__c","PremioComercial__c","PremioPuroDesconto__c","PremioPuroInterno__c","PremioPuroResseguro__c","PremioPuro__c","PremioTotal__c","TaxaAnual__c","TaxaComercial__c","TaxaMensal__c","TaxaPura__c","TaxaPuroInterno__c","TaxaPuroResseguro__c","TaxaTotal__c","TipoCapital__c","DescontoAgravoMonetarioComercial__c","DescontoAgravoMonetarioInformado__c","DescontoAgravoMonetarioTecnico__c","DescontoAgravoPercentualComercial__c","DescontoAgravoPercentualInformado__c","DescontoAgravoPercentualTecnico__c","TipoDescontoAgravo__c","TipoCapitalProduto__c","DemonstracaoPremio__c","TipoGarantia__c","MoedaGarantia__c","ValorCotacao__c","FranquiaGarantia__c","Limite_de_Uso__c","Tipo_de_limite_de_utilizacao__c","IOF__c"
"a0h0t000001Xx9OAAS","false","00014771","BRL","2019-07-03T19:52:51.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:51.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:51.000+0000","","","0060t00000FhFZCAA3","169.7","","a0jf4000005iLqlAAE","a0nf400000BpSsBAAV","","","","","","0.86","","","","0.17","0.36","","0.005079228","","0.001012","","","0.0021485875296196086","","","-0.5","","","-57.69854139999999","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Xx3vAAC","false","00014432","BRL","2019-07-03T19:52:24.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:24.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:24.000+0000","","","0060t00000FhFWwAAN","299.6","","a0jf4000005iLqlAAE","a0nf400000BpSsBAAV","","","","","","2.27","","","","0.45","1.3","","0.007618842","","0.001518","","","0.004346039287146942","","","-0.98","","","-42.9566949","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Xwb0AAC","false","00012639","BRL","2019-07-03T19:49:31.000+0000","005f4000000jPAEAA2","2019-07-03T19:49:31.000+0000","005f4000000jPAEAA2","2019-07-03T19:49:31.000+0000","","","0060t00000FhFCnAAN","737.13","","a0jf4000005iLqlAAE","a0nf400000BpSsBAAV","","","","","","14.92","","","","2.98","13.94","","0.020316912","","0.004048","","","0.018907802052238177","","","-1.04","","","-6.935650199999999","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001jV8MAAU","false","00408380","BRL","2019-07-24T17:01:06.000+0000","005f4000000jPAEAA2","2019-07-24T17:01:06.000+0000","005f4000000jPAEAA2","2019-07-24T17:01:06.000+0000","","","0060t00000HNMTaAAP","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","0","1045","","","0","","","","0","0","","0","","0","","","0","","","0","","","0.0742634999999936","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001jUwqAAE","false","00407792","BRL","2019-07-24T16:55:13.000+0000","005f4000000jPAEAA2","2019-07-24T16:55:13.000+0000","005f4000000jPAEAA2","2019-07-24T16:55:13.000+0000","","","0060t00000HNMNKAA5","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","0","13576","","","0","","","","0","0","","0","","0","","","0","","","0","","","-16.6666667","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y1lrAAC","false","00032512","BRL","2019-07-03T20:18:09.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:09.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:09.000+0000","","","0060t00000FhI2uAAF","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","42372","","","0","","","","0","0","","0","","0","","","0","","","0","","","-51.64835169999999","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y1ksAAC","false","00032456","BRL","2019-07-03T20:18:01.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:01.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:01.000+0000","","","0060t00000FhI2fAAF","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","42359","","","0","","","","0","0","","0","","0","","","0","","","0","","","-5.361305400000004","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y1foAAC","false","00032152","BRL","2019-07-03T20:17:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:17:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:17:32.000+0000","","","0060t00000FhHzWAAV","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","42287","","","0","","","","0","0","","0","","0","","","0","","","0","","","-36.9330454","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y16TAAS","false","00029961","BRL","2019-07-03T20:14:05.000+0000","005f4000000jPAEAA2","2019-07-03T20:14:05.000+0000","005f4000000jPAEAA2","2019-07-03T20:14:05.000+0000","","","0060t00000FhHg5AAF","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","41629","","","0","","","","0","0","","0","","0","","","0","","","0","","","-56.4937158","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y0j3AAC","false","00028514","BRL","2019-07-03T20:11:24.000+0000","005f4000000jPAEAA2","2019-07-03T20:11:24.000+0000","005f4000000jPAEAA2","2019-07-03T20:11:24.000+0000","","","0060t00000FhHU9AAN","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","40879","","","0","","","","0","0","","0","","0","","","0","","","0","","","-51.6673206","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y03aAAC","false","00025943","BRL","2019-07-03T20:08:02.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:02.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:02.000+0000","","","0060t00000FhH3FAAV","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","40250","","","0","","","","0","0","","0","","0","","","0","","","0","","","-56.9996767","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y01bAAC","false","00025820","BRL","2019-07-03T20:07:54.000+0000","005f4000000jPAEAA2","2019-07-03T20:07:54.000+0000","005f4000000jPAEAA2","2019-07-03T20:07:54.000+0000","","","0060t00000FhH3EAAV","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","40210","","","0","","","","0","0","","0","","0","","","0","","","0","","","-35.835004299999994","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Y0EiAAK","false","00026633","BRL","2019-07-03T20:08:53.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:53.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:53.000+0000","","","0060t00000FhGxhAAF","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","40411","","","0","","","","0","0","","0","","0","","","0","","","0","","","-42.735406899999994","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001XzpMAAS","false","00025061","BRL","2019-07-03T20:06:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:49.000+0000","","","0060t00000FhGxeAAF","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","40047","","","0","","","","0","0","","0","","0","","","0","","","0","","","58.9300473","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001XzkcAAC","false","00024767","BRL","2019-07-03T20:06:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:32.000+0000","","","0060t00000FhGvYAAV","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","40017","","","0","","","","0","0","","0","","0","","","0","","","0","","","-56.49838890000001","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001XzdXAAS","false","00024328","BRL","2019-07-03T20:05:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:05:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:05:49.000+0000","","","0060t00000FhGsZAAV","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","39848","","","0","","","","0","0","","0","","0","","","0","","","0","","","-44.987405599999995","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001XyxUAAS","false","00021721","BRL","2019-07-03T20:02:15.000+0000","005f4000000jPAEAA2","2019-07-03T20:02:15.000+0000","005f4000000jPAEAA2","2019-07-03T20:02:15.000+0000","","","0060t00000FhGWsAAN","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","39223","","","0","","","","0","0","","0","","0","","","0","","","0","","","-58.85714289999999","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001XyFZAA0","false","00018998","BRL","2019-07-03T19:58:53.000+0000","005f4000000jPAEAA2","2019-07-03T19:58:53.000+0000","005f4000000jPAEAA2","2019-07-03T19:58:53.000+0000","","","0060t00000FhG8MAAV","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","38546","","","0","","","","0","0","","0","","0","","","0","","","0","","","-61.2903226","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Xx9PAAS","false","00014772","BRL","2019-07-03T19:52:51.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:51.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:51.000+0000","","","0060t00000FhFZCAA3","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","37474","","","0","","","","0","0","","0","","0","","","0","","","0","","","-57.69854139999999","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Xx3wAAC","false","00014433","BRL","2019-07-03T19:52:24.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:24.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:24.000+0000","","","0060t00000FhFWwAAN","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","37389","","","0","","","","0","0","","0","","0","","","0","","","0","","","-42.9566949","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001Xwb1AAC","false","00012640","BRL","2019-07-03T19:49:31.000+0000","005f4000000jPAEAA2","2019-07-03T19:49:31.000+0000","005f4000000jPAEAA2","2019-07-03T19:49:31.000+0000","","","0060t00000FhFCnAAN","","","a0jf4000005iLsOAAU","a0nf400000BpSr7AAF","","1","36868","","","0","","","","0","0","","0","","0","","","0","","","0","","","-6.935650199999999","","","Capital uniforme","Na garantia principal","Benefício","BRL","","","","",""
"a0h0t000001jV8NAAU","false","00408381","BRL","2019-07-24T17:01:06.000+0000","005f4000000jPAEAA2","2019-07-24T17:01:06.000+0000","005f4000000jPAEAA2","2019-07-24T17:01:06.000+0000","","","0060t00000HNMTaAAP","2363.36","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","29.31","","","","5.86","29.44","","0.01244712","","0.00248","","","0.0124563636669612","","","0.02","","","0.0742634999999936","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001jUwrAAE","false","00407793","BRL","2019-07-24T16:55:13.000+0000","005f4000000jPAEAA2","2019-07-24T16:55:13.000+0000","005f4000000jPAEAA2","2019-07-24T16:55:13.000+0000","","","0060t00000HNMNKAA5","289.26","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","1.35","","","","0.27","1.13","","0.00466767","","0.00093","","","0.00388972499844411","","","-0.23","","","-16.6666667","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y1lsAAC","false","00032513","BRL","2019-07-03T20:18:09.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:09.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:09.000+0000","","","0060t00000FhI2uAAF","219.7","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","0.68","","","","0.14","0.33","","0.00311178","","0.00062","","","0.0015045969214697403","","","-0.35","","","-51.64835169999999","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y1ktAAC","false","00032457","BRL","2019-07-03T20:18:01.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:01.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:01.000+0000","","","0060t00000FhI2fAAF","759.3","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","5.88","","","","1.18","5.58","","0.00777945","","0.00155","","","0.0073623699270596995","","","-0.32","","","-5.361305400000004","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y1fpAAC","false","00032153","BRL","2019-07-03T20:17:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:17:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:17:32.000+0000","","","0060t00000FhHzWAAV","359.6","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","1.11","","","","0.22","0.7","","0.00311178","","0.00062","","","0.00196250487985188","","","-0.41","","","-36.9330454","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y16UAAS","false","00029962","BRL","2019-07-03T20:14:05.000+0000","005f4000000jPAEAA2","2019-07-03T20:14:05.000+0000","005f4000000jPAEAA2","2019-07-03T20:14:05.000+0000","","","0060t00000FhHg5AAF","179.73","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","1.39","","","","0.28","0.61","","0.00777945","","0.00155","","","0.0033845496261969","","","-0.79","","","-56.4937158","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y0j4AAC","false","00028515","BRL","2019-07-03T20:11:24.000+0000","005f4000000jPAEAA2","2019-07-03T20:11:24.000+0000","005f4000000jPAEAA2","2019-07-03T20:11:24.000+0000","","","0060t00000FhHU9AAN","219.9","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","1.36","","","","0.27","0.66","","0.00622356","","0.00124","","","0.00300801330206664","","","-0.71","","","-51.6673206","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y03bAAC","false","00025944","BRL","2019-07-03T20:08:02.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:02.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:02.000+0000","","","0060t00000FhH3FAAV","174.8","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","1.35","","","","0.27","0.58","","0.00777945","","0.00155","","","0.00334518865096185","","","-0.78","","","-56.9996767","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y01cAAC","false","00025821","BRL","2019-07-03T20:07:54.000+0000","005f4000000jPAEAA2","2019-07-03T20:07:54.000+0000","005f4000000jPAEAA2","2019-07-03T20:07:54.000+0000","","","0060t00000FhH3EAAV","369.5","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","2.86","","","","0.57","1.84","","0.00777945","","0.00155","","","0.00499168375798365","","","-1.03","","","-35.835004299999994","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y0EjAAK","false","00026634","BRL","2019-07-03T20:08:53.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:53.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:53.000+0000","","","0060t00000FhGxhAAF","301.52","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","3.27","","","","0.65","1.88","","0.01089123","","0.00217","","","0.0062368185430851306","","","-1.4","","","-42.735406899999994","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001XzpNAAS","false","00025062","BRL","2019-07-03T20:06:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:49.000+0000","","","0060t00000FhGxeAAF","2726.27","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","33.81","","","","6.76","53.94","","0.01244712","","0.00248","","","0.01978221370348776","","","20","","","58.9300473","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001XzkdAAC","false","00024768","BRL","2019-07-03T20:06:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:32.000+0000","005f4000000jPAEAA2","2019-07-03T20:06:32.000+0000","","","0060t00000FhGvYAAV","179.6","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","0.84","","","","0.17","0.37","","0.00466767","","0.00093","","","0.0020305116508313697","","","-0.47","","","-56.49838890000001","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001XzdYAAS","false","00024329","BRL","2019-07-03T20:05:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:05:49.000+0000","005f4000000jPAEAA2","2019-07-03T20:05:49.000+0000","","","0060t00000FhGsZAAV","280.4","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","1.3","","","","0.26","0.72","","0.00466767","","0.00093","","","0.0025678063650304804","","","-0.58","","","-44.987405599999995","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001XyxVAAS","false","00021722","BRL","2019-07-03T20:02:15.000+0000","005f4000000jPAEAA2","2019-07-03T20:02:15.000+0000","005f4000000jPAEAA2","2019-07-03T20:02:15.000+0000","","","0060t00000FhGWsAAN","159.7","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","0.99","","","","0.2","0.41","","0.00622356","","0.00124","","","0.0025605503973327604","","","-0.58","","","-58.85714289999999","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001XyFaAAK","false","00018999","BRL","2019-07-03T19:58:53.000+0000","005f4000000jPAEAA2","2019-07-03T19:58:53.000+0000","005f4000000jPAEAA2","2019-07-03T19:58:53.000+0000","","","0060t00000FhG8MAAV","140.8","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","0.87","","","","0.17","0.34","","0.00622356","","0.00124","","","0.00240911999879544","","","-0.53","","","-61.2903226","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Xx9QAAS","false","00014773","BRL","2019-07-03T19:52:51.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:51.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:51.000+0000","","","0060t00000FhFZCAA3","169.7","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","0.53","","","","0.11","0.22","","0.00311178","","0.00062","","","0.0013163283284230803","","","-0.31","","","-57.69854139999999","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Xx3xAAC","false","00014434","BRL","2019-07-03T19:52:24.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:24.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:24.000+0000","","","0060t00000FhFWwAAN","299.6","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","1.39","","","","0.28","0.8","","0.00466767","","0.00093","","","0.00266259323916117","","","-0.6","","","-42.9566949","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Xwb2AAC","false","00012641","BRL","2019-07-03T19:49:31.000+0000","005f4000000jPAEAA2","2019-07-03T19:49:31.000+0000","005f4000000jPAEAA2","2019-07-03T19:49:31.000+0000","","","0060t00000FhFCnAAN","737.13","","a0jf4000005iLsiAAE","a0nf400000BpSsWAAV","","","","","","9.14","","","","1.83","8.53","","0.01244712","","0.00248","","","0.01158383129682576","","","-0.64","","","-6.935650199999999","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001jV8OAAU","false","00408382","BRL","2019-07-24T17:01:06.000+0000","005f4000000jPAEAA2","2019-07-24T17:01:06.000+0000","005f4000000jPAEAA2","2019-07-24T17:01:06.000+0000","","","0060t00000HNMTaAAP","","","a0jf4000005iLtsAAE","a0nf400000BpSqxAAF","","","","","","0","","","","0","0","","0","","0","","","0","","","0","","","0.0742634999999936","","","Capital uniforme","Na garantia principal","Assistência","BRL","","","","",""
"a0h0t000001jUwsAAE","false","00407794","BRL","2019-07-24T16:55:13.000+0000","005f4000000jPAEAA2","2019-07-24T16:55:13.000+0000","005f4000000jPAEAA2","2019-07-24T16:55:13.000+0000","","","0060t00000HNMNKAA5","","","a0jf4000005iLtsAAE","a0nf400000BpSqxAAF","","","","","","0","","","","0","0","","0","","0","","","0","","","0","","","-16.6666667","","","Capital uniforme","Na garantia principal","Assistência","BRL","","","","",""
"a0h0t000001Y1ltAAC","false","00032514","BRL","2019-07-03T20:18:09.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:09.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:09.000+0000","","","0060t00000FhI2uAAF","","","a0jf4000005iLtsAAE","a0nf400000BpSqxAAF","","","","","","0","","","","0","0","","0","","0","","","0","","","0","","","-51.64835169999999","","","Capital uniforme","Na garantia principal","Assistência","BRL","","","","",""
